"female" "black" "hispanic" "dadcoll" "momcoll" "ownhome" "urban" "dist" "tuition" "ed" "incomehi" "county" "state"
0 0 1 0 0 0 1 1 0.81871 12 0 55 9
1 0 0 0 0 1 1 1 0.81871 16 1 55 9
1 0 1 0 0 1 1 1 0.81871 16 0 55 9
1 0 1 0 0 1 1 1 0.81871 16 0 55 9
1 0 0 1 1 1 1 1 0.81871 16 1 55 9
1 1 0 0 1 1 1 1 0.81871 15 0 55 9
1 0 0 0 0 0 0 0.7 0.81871 13 0 55 9
0 0 1 0 0 1 0 0.7 0.81871 13 0 55 9
1 0 1 0 0 1 0 0.7 0.81871 12 0 55 9
1 0 1 0 0 1 0 0.7 0.81871 12 0 55 9
0 1 0 0 0 1 0 0.7 0.81871 16 0 55 9
0 0 1 0 0 1 0 0.7 0.81871 16 0 55 9
0 0 1 0 0 0 0 0.7 0.81871 15 0 55 9
0 0 1 0 0 1 0 0.7 0.81871 13 1 55 9
0 0 1 0 0 1 1 0.6 0.81871 12 0 55 9
1 0 0 0 0 0 1 0.6 0.81871 14 0 55 9
0 0 1 0 0 0 1 0.6 0.81871 15 0 55 9
1 0 1 0 0 0 1 0.6 0.81871 16 0 55 9
1 0 1 1 0 0 1 0.6 0.81871 13 0 55 9
1 0 1 0 0 0 1 0.6 0.81871 12 0 55 9
0 0 1 0 0 1 1 0.6 0.81871 16 0 55 9
0 0 1 0 0 1 1 0.6 0.81871 14 0 55 9
0 0 0 0 0 1 1 0.6 0.81871 13 1 55 9
0 0 1 0 0 1 1 0.6 0.81871 16 0 55 9
0 0 1 0 1 1 1 0.6 0.81871 16 0 55 9
1 1 0 0 0 1 0 1.3 0.81871 16 0 55 9
1 1 0 0 0 1 0 1.3 0.81871 14 0 55 9
0 0 1 0 0 0 0 1.3 0.81871 12 0 55 9
0 1 0 0 0 1 0 1.3 0.81871 12 0 55 9
1 0 1 0 0 0 1 0.1 1.15242 12 0 53 17
0 0 0 0 0 1 1 0.3 1.15242 12 0 68 17
1 0 0 0 0 1 1 0.3 1.15242 16 0 68 17
1 1 0 0 0 0 1 0.3 1.15242 14 0 68 17
0 0 0 0 0 0 1 0.1 0.88915 12 0 43 11
1 1 0 0 0 1 1 0.1 0.88915 12 0 43 11
1 1 0 1 0 0 1 0.1 0.88915 14 0 43 11
1 1 0 0 0 1 1 0.1 0.88915 12 0 43 11
1 1 0 0 0 1 1 0.1 0.88915 13 1 43 11
1 0 1 0 0 0 1 0.1 0.88915 12 0 43 11
1 0 1 0 0 0 1 0.1 1.15242 13 0 65 17
1 0 0 0 0 0 1 0.1 1.15242 13 0 65 17
1 0 0 0 0 0 1 0.1 1.15242 12 0 65 17
1 0 0 0 1 1 1 0.3 0.88915 12 0 38 11
1 0 1 0 0 0 1 0.2 1.15242 12 0 65 17
0 0 0 0 0 0 1 0.2 1.15242 16 0 65 17
1 1 0 0 0 1 1 0.1 1.15242 14 0 53 17
1 0 0 0 0 1 1 0.1 1.15242 14 0 53 17
1 0 1 0 0 1 1 0.8 1.15242 13 0 53 17
1 0 1 0 0 0 1 0.8 1.15242 13 0 53 17
1 0 1 0 0 0 1 0.8 1.15242 12 0 53 17
0 0 1 0 0 0 1 0.8 1.15242 13 0 53 17
1 0 0 1 0 1 0 0.2 0.93187 16 0 62 27
1 0 0 0 0 1 0 0.2 0.93187 17 0 62 27
1 0 0 0 0 1 0 0.2 0.93187 14 0 62 27
1 0 0 1 1 1 0 0.2 0.93187 12 0 62 27
1 0 0 0 0 1 0 0.2 0.93187 12 0 62 27
0 0 1 1 0 1 0 1 1.16513 16 1 2 4
0 0 1 1 1 1 0 1 1.16513 17 1 2 4
0 0 0 1 0 1 0 1 1.16513 15 1 2 4
0 0 1 1 0 1 0 1 1.16513 16 1 2 4
0 0 0 1 1 1 0 1 1.16513 16 1 2 4
0 0 0 1 0 1 0 0.8 1.40416 15 0 35 23
1 0 0 0 0 1 0 0.8 1.40416 15 1 35 23
0 0 0 1 0 1 0 0.8 1.40416 17 0 35 23
1 1 0 0 1 0 0 0.8 1.40416 12 0 35 23
1 1 0 0 0 1 1 0.1 1.16513 12 0 28 4
1 1 0 0 0 0 1 0.1 1.16513 13 0 28 4
0 1 0 0 0 1 1 0.1 1.16513 12 0 28 4
0 0 1 0 0 1 1 0.1 1.16513 12 0 28 4
0 1 0 0 1 0 1 0.1 1.40416 12 0 39 23
1 1 0 1 1 0 0 1 1.12702 13 0 29 25
0 0 0 1 1 1 0 1 1.12702 17 1 29 25
1 0 1 0 0 1 0 1 1.12702 16 0 29 25
0 0 0 1 0 1 0 1 1.12702 15 0 29 25
1 1 0 0 0 1 1 0.2 1.40416 13 1 50 23
1 1 0 0 0 1 1 0.2 1.40416 13 0 50 23
0 0 0 0 0 1 0 0.5 1.15242 12 0 26 17
0 0 0 0 0 1 0 0.5 1.15242 17 0 26 17
1 0 0 0 0 1 0 0.5 1.15242 12 0 26 17
1 0 0 0 0 1 0 0.5 1.15242 15 0 26 17
1 0 0 0 0 1 0 0.5 1.15242 16 0 26 17
0 0 0 1 0 1 0 0.5 1.15242 15 1 26 17
1 0 0 1 1 1 0 0.5 1.15242 16 1 26 17
1 0 0 0 0 0 1 0.1 1.16628 12 0 109 32
0 1 0 0 0 1 1 0.1 1.16628 12 1 109 32
1 1 0 0 0 1 0 0.2 0.66975 16 0 51 15
0 0 0 0 1 1 0 0.2 0.48499 16 1 37 20
1 1 0 0 1 0 0 0.2 0.48499 17 0 37 20
1 1 0 0 0 1 0 0.2 0.48499 12 0 37 20
1 1 0 0 0 1 1 0.3 0.67321 12 0 34 21
1 1 0 0 0 0 1 0.3 0.67321 14 0 34 21
0 1 0 0 0 1 1 0.3 0.67321 17 0 34 21
1 1 0 0 0 1 1 0.3 0.67321 12 0 34 21
1 1 0 0 0 0 1 0.3 0.67321 15 0 34 21
1 1 0 0 0 1 1 0.3 0.67321 12 0 34 21
0 1 0 0 1 1 1 0.3 0.67321 16 0 34 21
1 1 0 0 0 0 1 0.3 0.67321 14 0 34 21
0 1 0 0 0 0 1 0.3 0.67321 14 1 34 21
1 1 0 0 0 1 1 0.3 0.67321 12 0 34 21
1 0 0 0 0 0 0 0.9 0.76905 12 0 55 16
1 1 0 0 0 0 0 0.9 0.76905 12 0 55 16
1 1 0 0 0 0 1 0.2 0.93187 14 0 53 27
1 1 0 0 0 0 1 0.2 0.93187 14 0 53 27
1 1 0 0 0 0 1 0.3 0.48499 12 0 43 20
1 1 0 0 0 1 1 0.3 0.48499 14 0 43 20
1 1 0 0 0 1 1 0.3 0.48499 16 0 43 20
0 1 0 0 0 0 0 0.2 1.16628 12 0 49 32
1 1 0 0 0 1 0 0.4 1.12702 16 0 29 25
1 1 0 0 0 1 0 0.4 1.12702 12 0 29 25
0 0 0 0 0 1 0 0.4 1.12702 13 0 29 25
0 0 0 0 0 1 1 0.2 1.15242 14 0 65 17
0 0 0 0 0 1 0 0.2 1.16628 15 0 62 32
1 0 0 1 0 1 0 0.2 1.16628 17 1 62 32
0 0 0 0 0 1 0 0.2 1.16628 13 0 62 32
0 0 0 0 0 1 0 0.2 1.16628 12 0 62 32
1 0 0 0 0 1 0 0.2 1.16628 12 1 62 32
1 0 0 0 0 1 0 0.2 1.16628 12 0 62 32
1 0 0 0 0 1 0 0.2 1.16628 12 1 62 32
0 0 0 1 0 0 0 0.6 0.84988 16 1 27 14
0 0 0 1 1 1 0 0.6 0.84988 13 1 27 14
0 0 0 1 1 1 0 0.6 0.84988 16 1 27 14
1 0 0 0 0 1 1 0.5 0.65589 12 0 25 5
1 0 0 0 0 1 1 0.5 0.65589 13 1 25 5
0 0 0 1 1 1 1 0.5 0.65589 12 1 25 5
1 0 0 0 0 1 1 0.5 0.65589 12 1 25 5
1 0 0 1 0 1 1 0.5 0.65589 15 1 25 5
1 0 0 0 0 1 1 0.5 0.65589 16 0 25 5
0 0 0 1 1 1 1 0.5 0.65589 17 0 25 5
1 0 0 0 0 1 1 0.5 0.65589 14 0 25 5
1 0 0 0 0 1 1 0.5 0.65589 14 1 25 5
1 0 0 0 0 1 1 0.5 0.65589 12 1 25 5
0 0 0 0 0 0 1 0.5 0.65589 16 0 25 5
0 0 0 1 0 1 1 1.5 0.45497 17 1 22 22
1 0 0 1 0 1 1 1.5 0.45497 16 1 22 22
0 0 0 1 0 1 1 1.5 0.45497 16 0 22 22
0 0 0 0 0 1 1 1.5 0.45497 13 0 22 22
0 0 0 1 1 0 1 0 1.15242 15 1 65 17
1 0 0 1 0 1 1 0 1.15242 17 1 65 17
0 0 0 1 0 0 1 0 1.15242 13 1 65 17
0 0 0 0 0 1 0 4 0.75173 12 0 46 6
1 0 0 0 0 1 0 4 0.75173 13 0 46 6
1 0 0 0 0 1 0 4 0.75173 12 0 46 6
0 1 0 0 0 1 0 1 1.01617 13 0 36 26
1 0 0 0 0 1 0 1 1.01617 15 1 36 26
0 0 0 0 0 1 0 1 1.01617 16 1 36 26
1 0 0 0 0 1 0 1 1.01617 16 0 36 26
1 0 0 0 0 1 0 1 1.01617 12 1 36 26
1 0 0 0 0 1 0 1 1.01617 12 0 36 26
0 0 0 1 0 1 0 1 1.01617 13 1 36 26
1 0 0 0 0 1 0 1 1.01617 12 0 36 26
0 1 0 0 0 1 0 1 1.01617 12 0 36 26
0 0 0 0 0 1 0 1 1.01617 16 1 36 26
1 0 0 0 0 1 0 0.6 1.09353 12 0 79 18
1 0 1 1 1 0 1 1.5 0.65589 13 0 25 5
0 0 0 1 1 1 1 1.5 0.65589 17 0 25 5
1 0 0 0 0 1 1 1.5 0.65589 14 0 25 5
1 0 0 0 1 1 0 0.1 0.75173 16 1 45 6
1 0 0 0 1 1 0 0.1 0.75173 16 0 45 6
1 0 0 0 0 1 0 0.1 0.75173 15 0 45 6
0 0 0 0 0 1 0 0.1 0.75173 17 0 45 6
1 0 0 1 1 1 0 1.2 0.88915 17 1 17 11
1 0 0 1 1 1 0 1.2 0.88915 16 1 17 11
0 0 0 1 1 1 0 1.2 0.88915 16 1 17 11
1 0 0 1 0 1 0 1.2 0.88915 15 1 17 11
1 0 0 1 1 1 0 1.2 0.88915 16 1 17 11
0 0 0 1 1 1 0 1.2 0.88915 17 1 17 11
1 0 0 1 0 1 0 0.4 0.45497 16 1 13 22
1 0 1 1 1 1 0 0.4 0.45497 16 1 13 22
0 0 0 0 0 0 0 0.3 0.88915 16 1 43 11
0 1 0 1 0 1 0 0.3 0.88915 16 0 43 11
0 0 0 1 0 1 0 0.3 0.88915 16 1 43 11
0 1 0 1 1 1 0 0.3 0.88915 17 1 43 11
0 0 0 1 1 1 0 0.3 0.88915 16 1 43 11
0 0 0 1 1 1 0 0.3 0.88915 16 1 43 11
0 0 0 0 0 1 0 0.3 0.88915 15 0 43 11
1 0 0 1 1 1 0 0.3 1.12702 15 1 40 25
0 0 0 1 0 1 0 0.3 1.12702 15 1 40 25
1 0 0 1 1 1 0 0.3 1.12702 17 1 40 25
0 0 0 1 1 1 0 0.5 0.61547 16 0 32 12
0 1 0 1 1 1 0 0.2 0.48499 16 1 37 20
0 1 0 0 0 0 0 0.2 0.48499 15 0 37 20
0 0 1 1 0 1 0 0.2 0.48499 17 1 37 20
0 0 1 1 1 1 0 0.2 0.48499 17 1 37 20
0 1 0 0 0 1 0 0.1 1.24827 14 0 45 31
0 1 0 0 0 1 0 0.1 1.24827 16 0 45 31
0 1 0 1 0 1 0 0.1 1.24827 16 1 45 31
0 1 0 1 0 1 0 0.1 1.24827 16 0 45 31
0 1 0 0 0 1 0 0.1 1.24827 16 0 45 31
1 0 0 1 1 1 0 0 0.82448 17 1 20 28
1 0 0 1 0 1 0 0 0.82448 16 1 20 28
1 0 0 1 1 1 0 0 0.82448 16 1 20 28
0 0 0 1 1 1 0 0 0.82448 16 1 20 28
0 0 0 1 1 1 0 0 0.82448 17 1 20 28
1 0 0 1 1 1 0 0 0.82448 15 1 20 28
0 0 0 1 1 1 0 0 0.82448 13 1 20 28
0 0 0 0 0 1 0 2.2 1.24827 12 0 94 31
1 0 0 0 0 1 0 2.2 1.24827 12 0 94 31
1 0 0 0 0 1 0 2.2 1.24827 12 0 94 31
0 0 0 0 0 1 0 2.2 1.24827 12 0 94 31
0 0 0 1 0 1 0 2.2 1.24827 18 0 94 31
0 0 0 0 0 1 0 2.2 1.24827 16 1 94 31
1 0 0 0 0 1 0 2.2 1.24827 12 0 94 31
0 0 0 0 0 1 0 0.5 1.24827 12 0 50 31
1 0 0 0 0 1 0 0.5 1.24827 16 1 50 31
1 0 0 0 0 1 0 0.5 1.24827 12 0 50 31
1 0 0 0 0 1 0 4.5 1.40416 16 0 86 23
1 0 0 0 0 1 0 4.5 1.40416 15 1 86 23
0 0 0 1 0 1 0 4.5 1.40416 16 1 86 23
1 0 0 0 0 1 0 4.5 1.40416 15 0 86 23
0 0 0 0 0 1 0 4.5 1.40416 16 0 86 23
1 0 0 1 1 1 0 4.5 1.40416 16 1 86 23
1 0 0 0 0 1 0 4.5 1.40416 16 0 86 23
0 0 0 1 1 1 1 0.7 1.15242 14 1 53 17
0 0 0 0 0 1 1 0.7 1.15242 15 1 53 17
0 0 0 0 0 0 1 0.7 1.15242 15 0 53 17
0 0 0 0 0 1 1 0.7 1.15242 16 1 53 17
0 0 0 0 0 1 1 0.7 1.15242 16 0 53 17
0 0 0 0 0 1 1 0.7 1.15242 16 0 53 17
0 0 1 0 0 1 1 0.7 1.15242 13 0 53 17
0 0 1 0 0 0 1 0.7 1.15242 16 0 53 17
0 0 0 0 0 1 1 0.7 1.15242 16 0 53 17
0 0 0 0 0 1 1 0.7 1.15242 16 0 53 17
0 0 0 0 0 1 0 0.5 1.15242 13 0 29 17
1 0 0 0 0 1 0 0.5 1.15242 12 0 29 17
0 0 0 0 0 1 0 0.5 1.15242 16 0 29 17
1 0 0 0 0 0 0 0.5 1.15242 12 1 29 17
0 1 0 0 0 1 0 0.5 1.15242 16 1 29 17
0 0 0 0 0 1 0 0.1 0.67321 16 1 18 21
1 0 0 0 0 1 0 0.1 0.67321 17 0 18 21
1 1 0 0 0 1 0 0.1 0.67321 14 0 18 21
1 0 0 0 0 1 0 0.1 0.67321 14 0 18 21
0 0 0 1 0 1 0 1 1.40416 15 1 44 23
0 0 0 1 0 1 0 1 1.40416 16 0 44 23
0 0 0 0 0 1 0 1 1.40416 17 0 44 23
0 0 0 0 0 1 0 1 1.40416 12 0 44 23
0 1 0 1 0 1 0 1 1.40416 12 1 44 23
1 0 0 1 0 1 0 0.5 0.84988 17 1 45 14
1 0 0 1 1 1 0 0.5 0.84988 16 1 45 14
1 0 0 0 0 1 0 0.5 0.84988 14 0 45 14
1 0 0 0 1 1 0 0.5 0.84988 17 1 45 14
1 0 0 0 0 1 0 0.5 0.84988 17 1 45 14
1 1 0 0 0 1 0 0.5 0.84988 15 0 45 14
1 0 0 1 1 1 0 0.5 0.84988 16 1 45 14
1 0 0 0 0 1 0 0.5 0.84988 12 1 45 14
1 1 0 1 1 1 0 0.2 0.45497 16 1 13 22
1 0 0 1 1 1 0 0.2 0.45497 12 0 13 22
1 0 0 1 1 1 0 0.2 0.45497 16 1 13 22
1 0 0 1 1 1 0 0.2 0.45497 17 1 13 22
1 0 0 1 0 1 0 0.2 0.45497 17 1 13 22
1 0 0 1 0 1 0 0.2 0.45497 12 1 13 22
1 0 0 1 1 1 0 0.2 0.45497 16 1 13 22
1 0 0 1 0 1 0 0.2 0.45497 15 1 13 22
1 0 0 1 0 1 0 0.2 0.45497 15 1 13 22
1 0 0 1 1 0 0 0.2 0.45497 16 0 13 22
1 0 0 1 0 1 0 0.2 0.45497 14 1 13 22
1 0 0 1 1 1 0 0.2 0.45497 15 1 13 22
1 0 0 1 1 1 0 0.2 0.45497 14 1 13 22
0 0 0 0 0 1 1 0.8 1.16628 14 1 101 32
0 0 0 0 0 1 1 0.8 1.16628 16 1 101 32
1 0 0 1 1 1 1 0.8 1.16628 17 1 101 32
1 0 0 0 0 1 1 0.8 1.16628 14 1 101 32
1 0 0 1 0 1 1 0.8 1.16628 15 1 101 32
1 0 0 0 1 1 1 0.8 1.16628 14 1 101 32
1 1 0 0 0 1 1 0.8 1.16628 13 0 101 32
0 0 1 0 0 1 1 0.8 1.16628 12 0 101 32
0 0 0 0 0 0 1 0.8 1.16628 12 0 101 32
1 0 0 1 0 1 1 0.8 1.16628 16 1 101 32
0 0 0 1 0 1 1 0.8 1.16628 16 1 101 32
1 0 0 0 0 1 1 0.8 1.16628 15 0 101 32
0 0 0 0 0 1 1 0.8 1.16628 12 1 101 32
1 0 0 1 1 1 0 0.2 1.15242 12 0 26 17
1 0 0 0 0 1 0 0.2 1.15242 14 1 26 17
1 0 0 0 1 1 0 0.2 1.15242 16 1 26 17
1 0 0 0 0 1 0 0.2 1.15242 16 0 26 17
1 0 0 1 0 1 0 0.2 1.15242 16 1 26 17
1 0 0 0 0 1 0 0.5 1.12587 17 0 50 29
1 0 0 0 0 0 0 0.5 1.12587 12 0 50 29
0 0 0 0 0 1 0 0.5 1.12587 12 0 50 29
1 0 0 1 0 1 0 0.5 1.12587 16 0 50 29
1 0 0 0 0 1 0 0.5 1.12587 12 0 50 29
0 0 0 1 1 1 0 0.5 1.12587 16 1 50 29
0 0 0 0 0 1 0 0.5 0.82448 16 0 20 28
0 0 1 0 0 1 0 0.5 0.82448 12 0 20 28
1 0 0 0 0 1 0 0.5 0.82448 12 0 20 28
1 0 0 0 0 1 0 0.5 0.82448 13 0 20 28
0 0 0 0 0 1 0 0.5 0.82448 12 0 20 28
1 0 0 0 0 1 0 0.4 0.93187 16 0 53 27
1 0 0 0 0 1 0 0.4 0.93187 16 0 53 27
1 0 0 0 0 1 0 0.4 0.93187 14 0 53 27
1 0 0 0 0 1 0 0.4 0.93187 13 1 53 27
1 0 0 0 0 0 0 0.4 0.93187 16 0 53 27
1 0 0 0 0 1 0 0.4 0.93187 17 1 53 27
0 0 0 0 0 1 0 0.3 0.48499 12 0 37 20
1 0 0 0 0 1 0 0.3 0.48499 17 0 37 20
0 0 0 0 0 1 0 0.3 0.48499 14 0 37 20
1 0 0 0 0 1 0 0.3 0.48499 15 1 37 20
1 0 0 0 0 1 0 0.3 0.48499 12 0 37 20
1 0 0 1 0 1 0 0.3 0.48499 16 1 37 20
1 0 0 1 1 1 0 0.3 0.48499 17 1 37 20
0 0 0 0 0 1 0 1 1.15242 13 0 36 17
0 0 0 0 0 1 0 1 1.15242 15 1 36 17
0 0 1 1 0 1 0 1 1.15242 16 0 36 17
0 0 0 0 0 1 0 1 1.15242 15 0 36 17
0 0 0 1 0 1 0 1 1.15242 15 1 36 17
1 0 0 0 1 1 0 1 0.84988 16 1 27 14
0 0 0 0 0 1 0 1 0.84988 12 0 27 14
1 0 0 0 0 1 0 1 0.84988 17 0 27 14
1 0 0 0 0 1 0 1 0.84988 13 1 27 14
1 0 0 1 0 1 0 0.8 0.88915 16 1 19 11
1 0 0 1 1 1 0 0.8 0.88915 16 1 19 11
1 0 0 0 1 1 0 0.8 0.88915 17 1 19 11
1 0 0 0 0 1 0 0.8 0.88915 16 0 19 11
1 1 0 0 0 1 0 0.8 0.88915 14 0 19 11
1 0 0 0 0 0 0 0.8 0.88915 12 0 19 11
0 0 0 0 0 1 0 0.1 1.12702 17 0 78 25
0 0 0 1 1 1 0 0.1 1.12702 16 1 78 25
0 1 0 1 0 1 0 0.1 1.12702 17 0 78 25
0 0 0 0 0 1 0 0.1 1.12702 15 0 78 25
0 1 0 0 0 1 0 0.1 1.12702 16 0 78 25
0 0 0 0 0 1 0 0.1 1.12702 16 1 78 25
0 1 0 0 0 0 0 0.1 1.12702 15 0 78 25
0 0 0 1 0 1 0 0.1 1.12702 15 1 78 25
0 0 0 0 0 1 0 0.1 1.12702 16 1 78 25
0 0 0 1 0 1 0 1 1.24827 15 1 40 31
1 0 0 0 0 1 0 1 1.24827 12 0 40 31
0 0 0 1 1 1 0 1 1.24827 14 0 40 31
0 0 0 0 0 1 0 1 1.24827 12 0 40 31
0 0 0 1 0 1 0 1 1.24827 16 1 40 31
1 0 0 0 0 1 1 0.5 1.40416 16 0 50 23
1 0 0 0 0 1 1 0.5 1.40416 12 0 50 23
1 0 0 0 0 1 1 0.5 1.40416 12 0 50 23
1 0 0 0 0 1 1 0.5 1.40416 15 0 50 23
1 0 0 0 0 1 1 0.5 1.40416 12 0 50 23
1 0 0 0 0 1 1 0.5 1.40416 13 0 50 23
1 0 0 0 0 1 1 0 1.40416 12 0 50 23
1 0 0 0 0 1 1 0 1.40416 16 0 50 23
1 0 0 0 0 1 1 0 1.40416 17 0 50 23
1 1 0 0 0 1 1 0 1.40416 13 1 50 23
1 1 0 0 0 0 1 0 1.40416 13 0 50 23
1 0 0 1 0 1 1 0 1.40416 15 0 50 23
1 1 0 0 1 1 1 0 1.40416 12 0 50 23
1 0 0 1 0 0 1 0 1.40416 17 1 50 23
1 0 0 0 0 1 1 0 1.40416 16 1 50 23
1 1 0 0 0 0 1 0 1.40416 15 0 50 23
1 0 0 0 0 1 1 0 1.40416 12 0 50 23
1 0 0 0 0 1 1 0 1.40416 12 0 50 23
1 1 0 0 0 0 1 0 1.40416 14 0 50 23
0 0 0 0 0 1 0 0.5 1.12702 15 1 40 25
0 0 0 1 0 1 0 0.5 1.12702 16 1 40 25
1 0 0 1 1 1 0 0.5 1.12702 16 1 40 25
0 0 0 1 0 1 0 0.5 1.12702 16 1 40 25
1 0 0 0 0 1 0 0.5 1.12702 16 1 40 25
1 0 0 1 1 1 0 0.5 1.12702 16 0 40 25
1 0 0 0 0 1 0 0.5 1.12702 16 1 40 25
1 0 0 1 0 1 0 0.5 1.12702 16 1 40 25
0 0 0 0 0 1 0 0.5 1.12702 12 1 40 25
1 0 0 1 0 1 0 0.5 1.12702 16 1 40 25
1 0 0 1 0 1 0 0.5 1.12702 12 1 40 25
1 0 0 0 1 0 0 0.5 1.12702 16 0 40 25
1 0 0 0 1 1 1 0.4 1.09353 17 0 65 18
1 0 0 0 0 1 1 0.4 1.09353 16 0 65 18
1 0 0 0 0 1 1 0.4 1.09353 15 0 65 18
1 0 0 0 0 1 1 0.4 1.09353 13 1 65 18
1 1 0 0 1 1 1 0.4 1.09353 14 0 65 18
1 0 1 1 1 1 1 0.4 1.09353 15 1 65 18
1 0 0 0 0 1 1 0.4 1.09353 16 0 65 18
1 0 0 1 0 1 0 0.4 1.12587 14 1 88 29
1 1 0 0 1 1 0 0.4 1.12587 15 0 88 29
0 0 1 1 1 1 0 0.4 1.12587 13 1 88 29
0 0 0 0 0 1 0 0.4 1.12587 14 0 88 29
1 1 0 0 0 1 0 0.4 1.12587 12 1 88 29
1 0 0 1 1 1 0 0.4 1.12587 16 1 88 29
0 0 0 0 0 1 0 0.4 1.12587 16 0 88 29
1 0 1 0 0 1 0 0.4 1.12587 14 0 88 29
1 0 1 0 0 0 0 0.4 1.12587 17 0 88 29
1 0 0 0 0 1 0 0.4 1.12587 16 1 88 29
1 1 0 1 0 1 0 0.4 1.12587 13 1 88 29
0 0 0 0 0 1 0 0.4 1.12587 16 1 88 29
1 0 1 0 0 1 0 0.4 1.12587 15 0 88 29
1 0 0 0 0 1 0 0.1 0.93187 16 0 53 27
1 0 1 0 1 1 0 0.1 0.93187 15 0 53 27
1 0 0 0 0 1 0 0.1 0.93187 15 0 53 27
1 0 0 0 0 1 0 0.1 0.93187 16 1 53 27
1 0 0 0 0 1 0 0.1 0.93187 13 1 53 27
1 0 0 0 0 1 0 0.1 0.93187 16 0 53 27
1 0 0 0 0 1 0 0.1 0.93187 12 0 53 27
1 0 0 0 1 1 0 2 0.93187 15 1 80 27
0 0 0 0 0 0 0 2 0.93187 15 1 80 27
0 0 0 0 0 1 0 2 0.93187 17 0 80 27
0 0 0 1 0 1 0 2 0.93187 16 1 80 27
0 0 0 0 0 1 0 2 0.93187 17 1 80 27
1 0 0 0 1 1 0 2 0.93187 16 1 80 27
1 0 0 0 0 1 0 2 0.93187 12 0 80 27
1 0 0 1 0 1 0 2 0.93187 18 1 80 27
1 0 1 0 0 1 0 1.5 1.16628 14 1 82 32
1 0 0 1 0 1 0 1.5 1.16628 17 1 82 32
1 0 0 1 0 1 0 1.5 1.16628 16 1 82 32
1 0 0 1 0 1 0 1.5 1.16628 18 1 82 32
1 0 0 1 1 1 0 1.5 1.16628 17 1 82 32
1 0 0 0 0 1 0 1.5 1.16628 14 1 82 32
0 0 1 0 0 1 0 0.1 0.89376 15 0 26 30
0 0 1 1 1 1 0 0.1 0.89376 18 1 26 30
0 0 0 0 0 1 0 0.1 0.89376 12 1 26 30
1 0 1 0 0 1 0 0.1 0.89376 12 0 26 30
0 0 0 0 0 1 0 0.1 0.89376 14 1 26 30
1 0 0 0 0 1 0 0.1 0.48499 12 0 38 20
1 0 0 0 0 1 0 0.1 0.48499 14 1 38 20
0 0 0 0 0 1 0 0.1 0.48499 13 1 38 20
1 0 0 0 0 1 0 0.1 0.48499 12 0 38 20
1 0 0 1 0 1 0 0.1 0.48499 13 0 38 20
0 0 0 0 0 1 0 0.1 0.48499 16 0 38 20
0 0 0 1 0 1 0 0 1.40416 12 1 35 23
1 0 0 1 0 1 0 0 1.40416 13 0 35 23
1 1 0 0 0 0 0 0 1.40416 12 0 35 23
0 0 0 0 0 1 0 0 1.40416 12 0 35 23
1 0 0 0 0 1 0 0 1.40416 16 0 35 23
1 0 1 0 0 0 0 0.3 0.93187 12 0 53 27
1 0 0 0 0 0 0 0.3 0.93187 14 0 53 27
1 0 0 0 0 1 0 0.3 0.93187 12 0 53 27
1 0 0 0 0 0 0 0.3 0.93187 15 0 53 27
1 0 1 0 0 1 0 0.3 0.93187 12 0 53 27
1 0 0 0 0 0 0 0.3 0.93187 18 0 53 27
1 0 0 0 0 0 0 0.3 0.93187 12 0 53 27
1 0 0 0 0 1 0 0.6 0.93187 13 1 60 27
1 0 0 0 0 1 0 0.6 0.93187 12 0 60 27
1 0 0 0 0 1 0 0.6 0.93187 16 0 60 27
1 0 1 1 0 1 0 0.6 0.93187 14 1 60 27
0 0 0 0 0 1 0 0.6 0.93187 15 0 60 27
1 1 0 0 0 0 0 0.6 0.93187 16 0 60 27
1 0 0 0 0 1 0 7.6 1.40416 12 0 74 23
1 0 0 0 0 1 0 7.6 1.40416 16 0 74 23
1 0 0 0 0 1 0 7.6 1.40416 12 0 74 23
0 0 0 0 0 1 0 7.6 1.40416 16 1 74 23
1 0 0 0 0 1 0 7.6 1.40416 16 0 74 23
1 0 0 0 0 1 0 7.6 1.40416 13 0 74 23
1 0 0 0 0 1 0 7.6 1.40416 12 0 74 23
0 1 0 0 1 1 1 0.6 1.15242 16 0 65 17
0 0 0 0 0 1 1 0.6 1.15242 15 0 65 17
0 0 0 0 0 0 1 0.6 1.15242 13 0 65 17
0 0 1 0 0 1 0 0.5 0.45497 12 0 32 22
0 0 1 0 0 1 0 0.5 0.45497 12 0 32 22
0 0 1 0 0 1 0 0.5 0.45497 15 1 32 22
0 0 1 0 0 1 0 0.5 0.45497 14 0 32 22
0 0 0 1 0 1 0 0.5 0.45497 16 0 32 22
1 0 0 0 0 1 0 0.1 1.16628 13 0 100 32
1 1 0 1 0 1 0 0.1 1.16628 14 0 100 32
0 1 0 0 0 1 0 0.1 1.16628 17 0 100 32
0 1 0 0 0 1 0 0.1 1.16628 17 0 100 32
0 0 1 0 0 1 1 0.2 1.15242 14 1 53 17
0 0 1 0 0 0 1 0.2 1.15242 12 0 53 17
0 0 1 0 0 1 1 0.2 1.15242 16 0 53 17
0 0 1 0 0 0 1 0.2 1.15242 12 0 53 17
0 0 1 0 0 1 1 0.2 1.15242 12 0 53 17
0 0 1 1 0 0 1 0.2 1.15242 16 0 53 17
0 0 0 0 0 0 1 0.2 1.15242 16 0 53 17
